CustID	TripID	DatePch	SaleAmt	SalesQty
762810	12	2004-01-12	1654	1
762810	151	2005-01-10	1959	1
762810	228	2005-11-16	2569	1
762810	320	2006-03-01	4749	1
762879	74	2004-03-05	4107	3
762879	0	2005-03-30	25	1
762879	211	2005-09-10	1319	3
762879	421	2005-09-28	2069	1
762879	245	2005-11-09	1669	1
763787	40	2002-11-05	2354	1
763787	179	2004-07-26	6802	6
763787	309	2005-10-31	3649	1
763857	22	2003-04-29	4002	6
763857	95	2004-02-09	2113	2
763857	77	2004-04-15	4167	3
763857	66	2004-10-23	813	1
763857	271	2005-05-18	1719	1
763857	480	2006-05-02	4798	1
763961	19	2003-05-13	1547	2
763961	116	2004-05-18	2099	2
763961	169	2004-11-17	1762	2
763961	290	2005-05-17	2227	2
764372	37	2003-05-29	5088	3
764372	147	2004-10-28	5383	2
764418	144	2004-06-02	5938	2
764418	308	2005-08-18	3649	1
764561	56	2003-09-19	8778	3
764562	36	2003-06-17	4779	1
764562	144	2004-07-26	6109	1
764562	145	2004-09-23	3084	2
764562	245	2005-12-19	1424	2
764595	39	2003-04-01	2504	4
764595	154	2004-06-21	2209	2
764595	278	2005-04-25	3359	1
764660	18	2004-01-06	1298	1
764660	139	2004-05-17	6358	2
764869	24	2004-01-21	3112	4
764869	144	2004-08-23	6109	1
764869	278	2005-07-07	3259	2
765511	66	2004-02-09	1488	2
765511	220	2004-11-30	5574	1
765511	284	2005-12-14	2948	2
765511	488	2006-04-24	5349	1
765772	37	2003-07-25	2694	3
765772	168	2004-08-19	1838	1
765772	290	2005-05-16	2227	2
765772	431	2006-05-10	2219	1
765878	144	2004-06-29	7476	4
765878	391	2006-02-21	2349	1
770803	278	2005-04-18	2979	1
770803	282	2005-04-18	2979	1
770803	271	2005-08-16	2319	1
770803	467	2006-04-27	3878	1
771132	118	2004-08-09	2588	3
771132	207	2005-04-13	3274	1
771132	418	2005-10-07	4369	1
772169	69	2004-07-09	2437	3
772169	96	2004-11-24	1189	1
772169	145	2005-02-08	1873	3
772169	306	2005-06-04	649	1
772169	260	2005-06-29	1719	1
772169	397	2006-04-25	1928	1
772169	277	2006-05-08	3217	3
773592	21	2004-02-17	4483	4
773592	189	2004-10-27	10222	4
773592	285	2005-12-09	2668	2
773592	411	2006-03-14	1652	1
773592	437	2006-03-14	8821	1
774118	145	2005-02-11	3259	1
774118	243	2005-11-14	3919	1
774118	448	2006-02-22	7774	1
774311	3	2003-01-31	2354	1
774311	82	2004-01-30	2349	1
774311	179	2005-05-25	2502	3
774311	288	2005-09-20	1728	1
774311	412	2006-02-07	2269	1
774311	478	2006-05-10	3898	1
774311	481	2006-05-12	1848	1
774503	306	2005-08-13	649	1
774503	247	2005-08-15	2369	1
774503	482	2006-05-08	1498	1
774503	510	2006-05-08	3098	1
774586	191	2004-10-08	11052	4
774859	40	2003-02-27	2439	5
774859	179	2004-07-26	6457	3
774859	179	2004-07-26	79	1
774859	283	2005-09-20	3763	1
775006	19	2003-05-13	1448	1
775006	170	2004-05-18	1488	1
775006	291	2005-06-22	2027	2
775006	510	2006-05-10	2998	1
775089	38	2003-04-29	2554	1
775089	146	2004-04-21	2734	1
775089	211	2005-04-15	1599	1
775089	410	2005-11-14	2169	1
775203	54	2003-01-14	2954	1
775203	93	2004-01-23	4749	1
775203	207	2004-11-03	3224	1
775203	269	2005-05-18	3919	2
775203	320	2005-08-17	4749	1
775203	505	2006-05-04	7098	1
775203	524	2006-05-19	2058	1
775330	144	2004-05-12	5938	2
775330	126	2004-11-13	1524	1
775330	278	2005-07-20	3259	1
775330	274	2006-02-09	1719	1
775373	48	2003-01-17	1189	2
775373	285	2005-04-22	3649	1
775373	181	2005-05-05	3043	5
775373	321	2005-07-22	5698	1
775373	465	2006-03-14	3078	1
775492	37	2003-05-27	2654	1
775492	142	2004-04-26	4909	1
775674	21	2004-05-28	2379	1
775674	209	2005-09-28	1424	2
775674	222	2005-11-09	2574	2
775674	277	2006-05-08	2409	1
775714	43	2003-01-31	1919	2
775714	28	2003-11-04	2279	1
775714	100	2004-01-17	749	3
775714	154	2004-09-22	2434	2
775720	68	2004-01-24	1588	2
775720	79	2004-11-19	2759	4
775720	288	2005-05-18	2027	4
775720	180	2005-05-23	3543	6
775807	57	2003-08-26	8044	2
775807	190	2004-09-23	9738	3
775807	321	2005-07-20	5698	1
775841	20	2003-04-29	4159	3
775841	19	2003-04-30	1448	1
775841	3	2003-05-14	2354	1
775841	170	2004-07-14	987	2
775841	144	2005-05-25	2586	4
775841	321	2005-07-19	5698	1
775919	40	2003-01-24	2394	3
775919	144	2004-04-26	6887	3
775919	417	2005-11-30	3569	1
776090	74	2004-03-05	4107	3
776090	0	2005-03-30	25	1
776090	211	2005-09-10	1319	3
776090	421	2005-09-28	2069	1
776090	245	2005-11-09	1669	1
776100	17	2003-05-14	2954	1
776100	36	2003-05-14	4874	3
776100	66	2004-10-18	963	1
776100	166	2004-11-19	3459	1
776100	97	2004-12-09	968	1
776100	269	2006-03-08	2669	1
776139	37	2003-05-27	2454	1
776139	155	2004-04-21	2134	1
776139	180	2005-03-16	4402	6
776139	271	2005-12-08	1719	1
776139	489	2006-05-18	2149	1
776216	56	2003-08-26	8778	3
776216	321	2005-07-19	5698	1
776315	40	2002-11-20	2354	1
776315	25	2004-06-24	1329	1
776315	142	2004-07-13	6676	7
776315	274	2005-07-07	2219	2
776315	462	2006-04-26	5598	1
776603	39	2003-12-11	2454	1
776603	174	2004-05-19	375	1
776603	21	2004-05-25	2379	1
776603	116	2004-07-27	2724	1
776603	101	2004-11-17	1378	2
776603	139	2005-06-10	6609	1
776603	208	2005-08-29	1774	1
776603	246	2005-11-15	1769	1
776603	429	2005-11-22	5959	1
776603	270	2006-02-15	2069	2
776664	56	2003-09-09	8419	1
776664	189	2004-09-21	9467	4
776664	277	2005-08-04	3659	1
776782	39	2003-02-26	2454	1
776782	179	2005-06-06	5102	3
776782	313	2005-08-29	2349	2
777164	3	2003-01-08	2354	1
777164	74	2004-01-29	5117	3
777164	272	2005-05-19	2219	2
777546	21	2004-03-14	3978	2
777546	178	2004-07-16	7752	3
777546	426	2005-09-20	6159	1
777546	269	2006-02-15	2669	2
777546	410	2006-02-15	2269	1
777708	179	2004-08-30	5048	2
777708	66	2004-09-08	1088	4
777708	147	2004-11-19	2759	1
777708	287	2005-04-22	2328	1
777777	68	2003-09-19	1588	2
777777	4	2003-11-14	754	1
777777	98	2004-11-16	953	1
777777	167	2005-03-03	1859	1
777777	170	2005-03-21	1061	3
777777	181	2005-05-26	4302	5
777777	288	2005-09-20	2127	2
777777	421	2005-09-28	2069	2
777777	270	2006-01-27	2069	1
777777	270	2006-03-15	2069	1
777777	527	2006-05-18	2408	1
777801	140	2004-04-26	9388	2
777851	92	2004-09-16	7806	4
777857	139	2004-09-14	6838	2
777857	242	2005-07-08	2699	2
777904	179	2004-08-30	5048	2
777904	66	2004-09-08	1088	4
777904	147	2004-11-19	2759	1
777904	287	2005-04-22	2328	1
777938	21	2003-06-05	3848	2
777938	178	2005-05-02	4631	10
778024	169	2004-09-17	1763	1
778024	94	2004-11-18	1173	1
778024	290	2005-05-16	1828	1
778024	487	2006-05-10	4249	1
778184	143	2004-09-14	9247	3
778285	92	2004-09-16	7806	4
778337	167	2004-10-04	3359	1
778337	270	2005-04-15	2919	1
778337	452	2006-05-04	2219	1
778517	159	2004-11-22	2173	3
778517	181	2005-06-14	3949	1
778517	282	2005-09-22	3059	1
778517	278	2005-09-22	3059	1
778884	222	2004-12-01	6574	1
778884	146	2005-01-28	1759	1
779019	170	2005-03-14	1786	4
779019	288	2005-05-17	3127	1
779019	179	2005-05-31	3593	5
779019	482	2006-05-12	2797	1
779146	179	2004-07-23	5543	4
779146	467	2006-03-22	3878	2
779397	189	2004-09-27	9656	6
779446	179	2005-04-12	5702	3
779446	313	2005-09-20	1699	1
779492	179	2005-04-12	5702	3
779492	313	2005-09-20	1699	1
779522	189	2004-09-27	9656	6
779523	166	2004-09-27	3559	1
779523	287	2005-04-29	2228	2
779523	514	2006-05-10	1648	1
779523	488	2006-05-10	5249	1
779719	166	2004-09-27	3559	1
779719	287	2005-04-29	2228	2
779719	514	2006-05-10	1648	1
779719	488	2006-05-10	5249	1
779873	93	2004-01-27	4918	2
779873	269	2005-05-19	2669	1
779873	467	2006-04-27	3878	1
780419	213	2005-01-12	4318	3
780419	308	2006-01-06	6948	1
780495	20	2004-01-21	3879	1
780495	307	2006-01-27	3649	1
780495	437	2006-02-11	8821	1
781304	142	2004-12-01	6426	4
781304	278	2005-07-07	3259	1
781446	142	2004-12-01	6426	4
781446	278	2005-07-07	3259	1
781584	144	2004-06-03	5938	2
781584	208	2005-09-19	1469	2
781584	412	2005-11-14	2169	1
781754	221	2005-01-24	6174	1
781754	79	2005-04-01	2649	1
781843	321	2005-08-01	7697	2
781846	38	2004-01-14	2604	4
781846	139	2005-02-11	7088	2
781846	487	2006-05-08	4349	1
781896	116	2004-07-19	2263	3
781896	144	2005-01-03	7296	5
781896	277	2005-07-18	3659	1
781896	429	2005-08-16	12409	2
781896	285	2005-10-07	4248	3
781896	430	2006-01-25	7671	1
781896	500	2006-04-25	5019	1
782216	21	2004-02-11	4722	5
782216	134	2004-07-13	2924	2
782216	94	2004-11-14	1389	1
782216	208	2004-11-16	2574	1
782576	153	2004-11-24	2464	2
782576	88	2005-04-22	1149	3
782576	291	2005-06-29	1728	1
782576	442	2006-03-22	1519	1
782576	523	2006-05-18	1608	1
783079	152	2005-01-24	2459	2
783079	242	2005-04-28	4019	2
783079	431	2006-02-12	2219	1
783557	147	2005-02-08	1709	1
783557	278	2005-04-18	3059	1
783557	282	2005-11-30	3059	1
783937	73	2004-02-13	3918	2
783937	281	2005-05-25	3329	1
783937	277	2005-05-25	3329	1
784257	18	2004-03-18	748	1
784257	246	2005-11-09	1769	1
784257	398	2006-02-08	2228	1
784257	309	2006-05-08	2956	2
784378	139	2004-05-14	6309	1
784378	402	2005-11-17	1829	1
784860	76	2004-02-27	2849	1
784860	271	2005-05-18	2219	2
784860	409	2005-10-03	2269	1
784860	481	2006-05-04	1848	1
785035	144	2004-06-29	7476	4
785035	391	2006-02-21	2349	1
785103	24	2004-02-11	5012	2
785103	278	2005-08-05	6358	1
785109	73	2004-02-13	3918	2
785109	281	2005-05-25	3329	1
785109	277	2005-05-25	3329	1
785173	117	2004-02-13	2299	2
785173	170	2004-11-17	1513	1
785173	288	2005-05-17	1628	1
785173	481	2006-05-11	1848	2
785189	0	2004-03-02	2779	1
785189	144	2004-12-03	8205	5
785275	89	2004-02-12	3248	2
785275	262	2006-02-03	1169	1
785275	510	2006-05-04	2998	2
785366	5	2003-12-03	2688	2
785366	93	2004-01-29	4649	1
785366	177	2004-07-27	9531	4
785406	76	2004-03-05	4248	7
785406	258	2005-05-19	1469	2
785406	478	2006-05-01	3998	2
785445	25	2004-03-12	2579	2
785445	145	2005-02-28	2423	3
785445	285	2005-10-14	3649	1
785445	462	2006-03-14	5574	1
785533	19	2003-05-30	1547	2
785533	67	2003-09-19	1987	4
785533	179	2004-07-29	4849	1
785533	166	2004-11-19	3459	1
785533	287	2005-04-29	2627	2
785533	417	2006-04-20	3569	1
785941	74	2004-03-24	3818	2
785941	290	2005-05-18	2227	2
785941	481	2006-05-11	1848	1
786165	4	2003-09-16	2154	1
786165	190	2004-09-21	6589	1
786219	26	2003-05-20	2518	2
786219	88	2004-07-13	3248	3
786219	274	2005-05-19	1419	4
786219	420	2005-10-03	1829	1
786219	236	2006-01-04	894	2
786219	476	2006-05-01	2298	2
786279	3	2004-01-14	2354	1
786279	177	2005-05-02	7349	1
786279	427	2005-09-20	8659	1
786279	285	2006-01-13	2349	1
786535	21	2004-02-19	4392	5
786535	207	2004-10-25	3274	3
786727	139	2004-07-06	6309	1
786727	209	2005-09-13	1399	1
786825	139	2004-07-06	6309	1
786825	209	2005-09-13	1399	1
787099	273	2006-01-28	2349	2
787099	505	2006-05-02	7098	1
787151	73	2004-04-12	5317	3
787151	321	2006-01-13	5698	2
787670	167	2004-10-04	3398	2
787670	270	2005-04-15	2919	1
787670	452	2006-05-04	2219	1
788010	169	2004-08-11	1738	1
788010	290	2005-05-17	2227	2
788010	178	2005-07-27	4643	3
788087	21	2004-06-07	2418	2
788087	84	2004-08-21	2299	1
788087	258	2005-08-09	1169	2
788087	211	2005-09-02	1619	2
788250	74	2004-03-24	3818	2
788250	290	2005-05-18	2227	2
788250	481	2006-05-11	1848	1
788507	23	2004-05-26	1800	1
788507	151	2005-01-05	1959	1
788507	179	2005-06-04	3993	3
788507	272	2006-01-25	1719	1
788819	76	2004-03-05	4248	7
788819	258	2005-05-19	1469	2
788819	478	2006-05-01	3998	2
788849	18	2004-01-09	1298	1
788849	139	2004-05-17	6358	2
788968	246	2005-11-23	1799	2
788968	412	2006-02-07	2169	1
788968	277	2006-02-22	3559	1
788998	38	2004-01-14	2604	4
788998	139	2005-02-11	7088	2
788998	487	2006-05-08	4349	1
789050	26	2004-02-27	2379	2
789050	94	2004-07-14	1474	1
789050	77	2005-04-13	1549	2
789050	211	2005-05-04	874	1
789050	419	2005-09-28	4369	2
789050	282	2006-04-21	2518	2
789484	26	2004-02-27	2379	2
789484	94	2004-07-14	1474	1
789484	77	2005-04-13	1549	2
789484	211	2005-05-04	2324	1
789484	419	2005-09-28	4369	2
789484	282	2006-04-21	2518	2
789508	38	2004-02-09	2519	2
789508	117	2004-04-16	580	3
789508	182	2004-07-30	5452	8
789581	62	2004-02-25	12019	1
789608	89	2004-02-12	3248	2
789608	262	2006-02-03	1169	1
789608	510	2006-05-04	2998	2
789755	21	2004-02-11	4683	4
789755	134	2004-07-13	2924	2
789755	94	2004-11-14	1389	1
789755	208	2004-11-16	2574	1
789857	115	2004-04-01	2463	2
789857	98	2004-11-22	953	1
789857	212	2005-02-28	2194	1
789857	412	2005-11-14	2169	1
789933	117	2004-02-13	2299	2
789933	170	2004-11-17	1513	1
789933	288	2005-05-17	1628	1
789933	481	2006-05-11	1848	2
789990	167	2004-11-12	3359	1
789990	270	2006-02-17	3819	1
790582	18	2003-10-28	1248	1
790582	170	2004-05-21	1488	1
790582	284	2005-05-12	4517	3
790582	417	2005-11-18	3569	1
790711	207	2005-04-04	3299	2
790711	283	2005-11-08	4559	1
790864	116	2004-03-22	4542	8
790864	0	2004-12-20	25	1
790864	169	2005-01-20	1812	2
790864	288	2005-05-16	2027	2
791009	144	2004-06-21	5938	2
791009	321	2006-03-04	5857	2
791289	188	2004-10-30	5574	1
791289	421	2005-09-28	2069	1
791360	139	2004-10-29	8376	5
791360	308	2005-08-01	3649	1
791360	243	2006-01-03	1669	1
791360	271	2006-03-09	1719	1
791360	464	2006-03-15	250	1
791758	21	2004-06-16	2562	5
791758	166	2004-07-13	3334	1
791758	242	2005-04-15	3884	1
791884	124	2004-04-08	1899	2
791884	188	2004-11-14	5574	1
792245	282	2005-04-18	2979	1
792245	278	2005-04-18	2979	1
792245	271	2005-08-16	2319	1
792245	467	2006-04-27	3878	1
792282	24	2004-06-02	1771	1
792282	144	2004-07-13	5709	1
792696	181	2004-08-23	4603	8
792696	229	2005-09-15	1919	1
792696	399	2005-11-14	1828	1
793125	164	2004-04-25	1719	5
793125	228	2005-04-20	1934	2
793125	421	2005-09-27	2069	1
793125	312	2006-02-08	2249	1
793723	115	2004-04-01	2424	1
793723	98	2004-11-22	953	1
793723	212	2005-02-28	2194	1
793723	412	2005-11-14	2169	1
794224	124	2004-04-08	1899	2
794224	188	2004-11-14	5574	1
794294	437	2006-02-06	8821	1
794296	181	2005-06-07	3672	4
794296	468	2006-03-17	4278	1
794699	207	2005-01-11	3274	1
794699	283	2005-11-08	4559	1
794699	242	2005-11-30	3319	1
794999	147	2005-02-08	1748	2
794999	278	2005-04-18	3059	1
794999	282	2005-11-30	3059	1
795007	151	2004-12-14	2559	1
795007	244	2005-04-27	2184	1
795007	307	2006-02-08	3549	1
795330	241	2005-02-24	4984	1
795330	320	2006-02-08	4649	1
795509	241	2005-02-24	4984	1
795509	320	2006-02-08	4649	1
795772	145	2005-02-25	1809	1
795772	287	2005-04-22	2727	2
795772	296	2005-10-11	2898	1
795772	468	2006-05-10	4278	1
796259	95	2004-04-16	1424	1
796259	168	2005-03-15	1863	1
796259	278	2005-05-13	2979	1
796259	282	2005-05-13	2979	1
796373	73	2004-04-12	5317	3
796373	321	2006-01-13	5698	2
796590	144	2004-05-12	5938	2
796590	126	2004-11-13	1524	1
796590	278	2005-07-20	3259	1
796590	274	2006-02-09	1719	1
796622	29	2004-05-13	2129	1
796622	179	2005-04-29	6302	8
796622	278	2006-02-13	3359	1
797105	94	2004-09-01	1539	1
797105	147	2004-09-29	2859	1
797105	288	2005-05-24	2027	2
797105	421	2005-09-27	2069	1
798016	77	2005-04-13	1549	1
798016	208	2005-05-23	2574	2
798016	270	2005-07-14	3019	1
798404	147	2004-07-19	2634	1
798404	279	2005-12-15	4659	1
798502	74	2004-04-19	5048	2
798502	179	2005-05-25	2532	3
798503	139	2004-09-14	6838	2
798503	242	2005-07-08	2699	2
798699	178	2005-06-07	4872	4
798699	320	2005-09-20	4649	1
798721	276	2005-06-09	7558	1
799050	212	2005-06-15	2314	2
799050	278	2005-11-09	3059	1
799050	282	2005-11-09	3059	1
799092	212	2005-06-15	2324	2
799092	282	2005-11-09	3059	1
799092	278	2005-11-09	3059	1
799184	169	2005-01-12	1812	2
799184	284	2005-05-11	3749	1
799184	391	2006-03-14	2249	1
799185	169	2005-01-12	1812	2
799185	284	2005-05-11	3749	1
799185	391	2006-03-14	2249	1
799993	77	2004-05-11	2749	1
799993	288	2005-06-22	2127	2
799993	506	2006-05-10	2998	1
800085	144	2004-05-18	7366	4
800223	168	2004-06-22	1988	2
800223	179	2005-05-13	3593	3
800223	288	2005-05-16	2027	2
800223	478	2006-05-10	3898	1
800223	514	2006-05-12	1648	1
800365	144	2004-04-26	5938	2
800365	487	2006-05-01	4349	1
800766	144	2004-05-18	7366	4
800877	140	2004-04-26	9388	2
800970	74	2004-04-27	3599	1
800970	211	2005-05-23	1724	1
800970	466	2006-05-17	3378	1
800980	115	2004-04-28	2424	1
800980	167	2005-03-04	1959	1
800980	243	2005-08-18	3019	1
801032	115	2004-04-28	2424	1
801032	167	2005-03-04	1959	1
801032	243	2005-08-18	3019	1
801287	23	2003-09-24	2579	2
801287	144	2004-05-04	5758	2
802919	269	2005-07-22	4019	1
802919	505	2006-05-08	7098	1
802920	269	2005-07-22	4019	1
802920	505	2006-05-08	7098	1
802929	21	2004-06-16	2523	4
802929	166	2004-07-13	3334	1
802929	242	2005-04-15	3884	1
803022	286	2005-07-23	4949	1
803022	451	2006-03-14	5698	1
803023	286	2005-07-23	4949	1
803023	451	2006-03-14	5698	1
803038	246	2005-11-02	2419	1
803038	316	2006-02-08	3148	1
803038	278	2006-02-22	5358	1
803038	282	2006-02-22	5358	1
803728	168	2004-04-26	1985	4
803728	413	2006-04-27	2998	2
803728	512	2006-04-27	2398	1
804040	209	2005-03-31	2579	3
804040	285	2005-11-08	2668	2
804040	309	2005-11-17	3649	1
804082	170	2005-03-30	1110	4
804082	179	2005-05-19	4931	4
804082	288	2005-05-26	2027	2
804082	309	2006-04-06	5148	2
804082	446	2006-05-11	2069	1
804218	209	2005-03-31	2579	3
804218	285	2005-11-08	2668	2
804218	309	2005-11-17	3649	1
804228	288	2005-05-17	2027	2
804228	488	2006-05-10	5249	1
805153	167	2005-02-16	2859	1
805153	269	2006-02-08	2669	1
805153	488	2006-05-02	5349	1
805209	167	2005-01-03	3123	4
805209	244	2005-05-24	4513	2
805209	417	2005-10-20	6768	1
806063	179	2004-07-26	7631	4
806063	281	2005-09-21	3409	2
806198	139	2005-02-16	8475	5
806198	277	2006-02-07	3329	1
806198	281	2006-02-07	3329	1
806249	146	2005-02-16	2369	2
806249	146	2005-02-16	2369	2
806249	290	2005-05-02	2327	2
806249	290	2005-05-02	2327	2
807369	223	2005-05-04	10923	3
807369	419	2005-10-21	3769	1
808131	185	2005-04-15	1828	3
808131	243	2005-11-18	2119	1
808131	395	2005-11-18	2428	1
808131	392	2006-05-15	3198	2
808132	185	2005-04-15	1828	3
808132	243	2005-11-18	2119	1
808132	395	2005-11-18	2428	1
808132	392	2006-05-15	3198	2
808717	487	2006-05-19	8348	1
809574	207	2005-06-02	3329	3
809574	279	2005-11-08	4559	1
809770	178	2005-01-28	6603	3
809770	288	2005-09-20	2127	3
809770	478	2006-05-11	3898	1
810194	139	2004-05-14	6309	1
810194	402	2005-11-17	1829	1
810224	137	2004-05-15	12409	1
810224	283	2005-07-14	4229	1
810326	79	2005-02-18	2818	2
810326	180	2005-05-23	3503	2
810326	288	2005-09-20	2127	2
810326	409	2005-10-04	2269	1
810326	478	2006-05-11	3898	1
810418	119	2004-07-29	2449	2
810418	220	2004-12-08	5574	4
810418	411	2005-09-27	2069	1
810445	143	2004-07-29	8908	4
810487	167	2004-04-21	3134	1
810487	179	2004-09-03	5543	3
810500	170	2005-02-18	1563	1
810500	288	2005-05-17	2027	3
810500	488	2006-05-10	5249	1
810710	186	2005-04-21	1628	2
810710	186	2005-04-21	1628	2
810710	285	2005-11-18	2499	1
810710	285	2005-11-18	2499	1
810710	523	2006-05-19	1658	1
810789	166	2005-01-05	3559	1
810789	447	2006-03-04	6574	1
810999	166	2005-01-05	3559	1
810999	447	2006-03-04	6574	1
811990	210	2005-09-15	3094	2
811990	417	2005-09-30	6768	1
812407	145	2005-03-04	1848	2
812407	437	2006-04-17	8821	1
814276	139	2004-10-20	8287	5
814528	121	2004-07-30	2288	3
814528	147	2004-11-16	1734	2
814528	263	2005-10-11	1549	2
814528	499	2006-05-04	1919	1
814631	121	2004-07-30	2249	2
814631	147	2004-11-16	1773	3
814631	263	2005-10-11	1549	2
814631	499	2006-05-04	1919	1
815015	168	2004-04-30	1837	2
815015	100	2004-12-15	937	1
815015	181	2005-05-13	3043	3
815015	411	2006-01-25	2269	1
816223	95	2004-04-16	1424	1
816223	168	2005-03-15	1863	1
816223	278	2005-05-13	2979	1
816223	282	2005-05-13	2979	1
816335	143	2004-09-14	9247	3
816745	169	2004-08-11	1738	1
816745	290	2005-05-17	2227	2
816745	178	2005-07-27	4643	3
816922	118	2004-08-11	2549	2
816922	179	2004-08-11	7031	4
816922	429	2005-09-20	6209	1
816922	480	2006-04-14	4898	1
817041	179	2004-08-11	7031	4
817041	118	2004-08-11	2549	2
817041	429	2005-09-20	6209	1
817041	480	2006-04-14	4898	1
817157	139	2005-01-25	7088	2
817157	411	2005-11-28	2269	1
817168	143	2004-07-29	9208	3
817563	279	2005-06-11	4229	11
817563	283	2005-06-11	4229	2
818064	279	2005-06-11	4229	11
818064	283	2005-06-11	4229	2
818360	139	2005-04-22	7837	3
818408	139	2005-04-22	7837	3
818408	297	2005-07-08	2298	1
818673	170	2005-01-26	1563	1
818673	321	2005-08-03	5698	1
819719	55	2003-05-16	2954	1
819719	221	2004-12-07	6174	2
819719	147	2005-01-25	1734	2
819719	421	2005-09-28	2069	1
820191	169	2004-08-16	1937	3
820191	288	2005-05-17	1628	1
820191	488	2006-05-10	5249	1
820498	159	2004-11-22	2134	2
820498	181	2005-06-14	3949	1
820498	282	2005-09-22	3059	1
820498	278	2005-09-22	3059	1
820572	167	2004-11-29	3359	1
820572	280	2005-04-18	3499	1
820572	276	2005-04-18	3499	1
820609	177	2005-01-31	11931	4
820619	76	2004-11-22	2849	1
820619	272	2005-05-19	2219	1
820619	466	2006-04-27	3378	1
820665	68	2004-10-15	988	1
820665	170	2005-01-14	1587	2
820665	186	2005-07-07	1777	2
820665	288	2005-08-22	2127	3
820665	482	2006-05-12	1448	1
820767	76	2004-11-22	2849	1
820767	272	2005-05-19	2219	1
820767	466	2006-04-27	3378	1
821401	139	2004-10-20	8287	5
821401	480	2006-04-25	4898	1
821530	179	2005-04-05	5931	4
821530	281	2006-05-11	2409	1
821745	97	2004-12-06	1239	1
821745	208	2005-03-09	2674	1
821745	243	2005-08-09	2369	2
821745	280	2005-11-08	3859	1
821837	139	2004-12-06	6658	3
821837	277	2005-07-08	3329	1
821837	281	2005-07-08	3329	1
821838	139	2004-12-06	6658	3
821838	281	2005-07-08	3329	1
821838	277	2005-07-08	3329	1
821966	100	2004-12-08	937	1
821966	421	2005-09-29	2069	1
821966	285	2005-10-24	4198	2
823944	205	2005-09-19	1199	3
823944	246	2005-11-23	1799	2
823944	412	2006-02-07	2169	1
823944	277	2006-02-22	3559	1
825441	184	2005-01-04	12131	4
825634	184	2005-01-04	12131	4
826799	151	2004-12-14	2598	2
826799	244	2005-04-27	2184	1
826799	307	2006-02-08	3549	1
826817	177	2005-03-25	7349	2
827239	55	2003-05-30	2954	1
827239	139	2005-02-12	8287	3
827239	167	2005-03-05	1959	1
828508	37	2003-05-15	2689	3
828508	66	2004-06-07	1488	1
828508	154	2005-01-20	1984	2
828508	257	2005-04-26	1919	1
829047	139	2005-01-25	7088	2
829047	411	2005-11-28	2269	1
829091	145	2005-02-25	1809	1
829091	287	2005-04-22	2727	2
829091	468	2006-05-10	4278	1
829227	152	2005-01-24	2498	3
829227	242	2005-04-28	4019	2
829227	431	2006-02-12	2219	1
829948	505	2006-05-19	7198	1
830002	77	2005-04-13	1549	1
830002	208	2005-05-23	2574	2
830002	296	2005-06-07	2898	6
830002	270	2005-07-14	3019	1
830167	177	2005-03-25	7349	2
830178	142	2005-03-22	5338	2
830178	278	2006-05-11	2887	3
830475	74	2005-03-26	3649	1
830475	283	2005-05-25	4229	1
830475	279	2005-05-25	4229	1
830529	74	2005-03-26	3649	1
830529	283	2005-05-25	4229	1
830529	279	2005-05-25	4229	1
830922	179	2005-04-05	5931	4
830922	281	2006-05-11	2409	1
831763	271	2005-06-21	2319	1
831763	451	2006-04-26	7752	3
831763	511	2006-04-28	14938	1
831782	271	2005-06-21	2319	1
831782	451	2006-04-26	7752	3
831782	511	2006-04-28	14938	1
832368	179	2005-05-04	5543	3
832368	308	2005-09-20	3549	1
832514	179	2005-05-05	5543	3
832514	279	2005-09-21	4229	5
832514	283	2005-09-21	4229	5
832514	209	2005-10-11	1074	1
832737	270	2005-08-30	3019	1
832737	480	2006-05-01	4798	1
832771	270	2005-08-30	3019	1
832771	480	2006-05-01	4798	1
832841	270	2005-09-01	3019	1
832841	496	2006-05-02	7518	1
833014	288	2005-05-20	2127	2
833014	522	2006-05-10	8249	1
833083	142	2005-05-09	5338	3
833083	278	2005-07-14	3059	1
833083	282	2005-07-14	3059	1
833283	79	2005-02-18	2818	2
833283	180	2005-05-23	3503	2
833283	288	2005-09-20	2127	2
833283	409	2005-10-04	2269	1
833283	478	2006-05-11	3898	1
833476	207	2005-06-02	3274	2
833476	417	2005-11-14	3469	1
833476	505	2006-05-02	7198	1
834015	207	2005-06-02	3319	3
834015	279	2005-11-08	4559	1
834072	207	2005-06-02	3274	2
834072	417	2005-11-14	3469	1
834072	505	2006-05-02	7198	1
834837	185	2005-03-11	1828	1
834837	396	2005-11-18	1828	1
834837	489	2006-05-08	3949	1
834902	167	2005-02-16	2859	1
834902	269	2006-02-08	2669	1
834902	488	2006-05-02	5349	1
835172	515	2006-05-08	7349	1
835682	185	2005-03-11	1828	1
835682	396	2005-11-18	1828	1
835682	489	2006-05-08	3949	1
836304	307	2005-09-20	3649	1
836304	270	2005-11-28	3019	1
836304	488	2006-05-01	5349	2
837293	207	2005-08-03	3299	2
837293	441	2006-04-14	4019	1
838329	40	2003-01-30	2354	1
838329	74	2004-04-16	3549	1
838329	431	2006-02-06	2319	2
840266	168	2004-04-26	1985	4
840266	413	2006-04-27	2998	2
840266	512	2006-04-27	2398	1
846622	210	2005-10-18	725	2
846622	269	2005-10-18	2720	2
