status_id,num_like,num_love,num_wow,num_haha,num_sad,num_angry
5281959998_10150867016904999,980,78,12,92,14,185
5281959998_10150866896009999,605,5,40,5,26,2
5281959998_10150867029229999,101,2,2,4,1,1
5281959998_10150866859304999,1024,44,14,6,1,1
5281959998_10150865289974999,1017,95,17,1,1,0
5281959998_10150867013639999,8446,436,587,29,1,3
5281959998_10150866989744999,2137,163,4,12,0,4
5281959998_10150866987004999,804,24,2,6,0,0
5281959998_10150866969799999,678,58,1,60,0,4
5281959998_10150866921284999,924,61,32,9,11,8
5281959998_10150866847984999,1052,47,4,11,175,5
5281959998_10150866941584999,249,5,0,2,0,0
5281959998_10150865443904999,782,32,66,4,2,0
5281959998_10150866902754999,242,11,0,0,0,0
5281959998_10150866829864999,465,17,29,543,33,527
5281959998_10150866873834999,439,12,151,10,200,0
5281959998_10150866854669999,1526,91,12,2,1,1
5281959998_10150866861514999,557,16,69,23,44,2
5281959998_10150866843764999,2801,220,4,6,0,7
5281959998_10150866822009999,1389,8,43,3,12,96
5281959998_10150866825229999,98,1,11,0,0,0
5281959998_10150866389944999,9326,372,48,497,20,39
5281959998_10150865285139999,427,12,2,0,1,0
5281959998_10150866412134999,257,2,3,1,0,3
5281959998_10150865335499999,226,0,3,0,227,121
5281959998_10150866430179999,110,2,4,3,1,1
5281959998_10150866461734999,412,7,18,0,1,0
5281959998_10150865442589999,444,11,0,3,0,0
5281959998_10150866480324999,207,3,2,6,5,2
5281959998_10150866403559999,10205,151,740,636,245,5
5281959998_10150866621169999,715,30,11,0,0,0
5281959998_10150866608674999,8705,489,303,13,17,23
5281959998_10150866356844999,1479,54,66,13,1,0
5281959998_10150866577259999,750,35,6,0,0,1
5281959998_10150866487164999,657,26,15,1,0,5
5281959998_10150866426879999,2789,219,29,189,0,1
5281959998_10150866551029999,354,10,27,9,10,232
5281959998_10150866541839999,6528,338,200,3,1,0
5281959998_10150866314129999,269,14,3,46,1,0
5281959998_10150865284409999,595,20,0,2,0,0
5281959998_10150866467854999,238,5,9,4,11,1
5281959998_10150866368769999,1279,117,8,4,28,3
5281959998_10150866413759999,182,5,19,2,2,0
5281959998_10150866368319999,2171,135,7,106,4,6
5281959998_10150866372889999,4308,377,102,4,3,10
5281959998_10150866347904999,657,61,8,2,1,4
5281959998_10150866364419999,256,1,2,21,0,1
5281959998_10150866317919999,1635,52,23,241,3,8
5281959998_10150866311544999,2159,31,53,24,2,11
5281959998_10150866277619999,14671,655,44,1357,10,14
5281959998_10150866296124999,326,7,25,2,8,15
5281959998_10150866289044999,1791,33,89,98,11,33
5281959998_10150866274334999,175,1,4,0,8,0
5281959998_10150864513354999,2885,227,155,16,9,8
5281959998_10150866243094999,1199,13,126,12,335,48
5281959998_10150866238829999,1100,79,14,2,0,0
5281959998_10150866236394999,7101,399,80,10,2,2
5281959998_10150866213029999,391,29,3,1,24,1
5281959998_10150866208924999,358,5,7,0,10,1
5281959998_10150865291619999,434,24,0,0,0,0
5281959998_10150865923799999,1765,16,65,144,25,377
5281959998_10150866003489999,409,7,0,4,0,0
5281959998_10150865863389999,866,39,5,2,0,1
5281959998_10150865915179999,3419,217,60,6,1,2
5281959998_10150865929189999,1237,198,16,0,7,0
5281959998_10150865553004999,95,2,0,0,1,0
5281959998_10150865938974999,167,1,3,1,21,1
5281959998_10150865919714999,976,9,65,55,39,1
5281959998_10150866009039999,1791,121,11,13,1,3
5281959998_10150865951659999,206,4,14,3,63,121
5281959998_10150865967444999,,,,,,
5281959998_10150865899964999,565,6,7,180,15,10
5281959998_10150865963379999,19067,1991,412,14,36,2
5281959998_10150865954004999,1596,37,51,0,0,0
5281959998_10150865878884999,955,95,7,0,18,0
5281959998_10150865885794999,351,9,5,8,5,29
5281959998_10150865921614999,12580,1140,218,8,4,3
5281959998_10150865898899999,727,57,5,1,0,1
5281959998_10150865860129999,6769,931,25,14,28,120
5281959998_10150865879949999,914,45,45,10,1,9
5281959998_10150865853884999,3414,130,32,257,14,494
5281959998_10150865849784999,10976,1012,293,4,0,0
5281959998_10150865836259999,441,13,23,851,7,83
5281959998_10150865791979999,4216,543,13,4,316,6
5281959998_10150865535164999,5029,210,5,257,5,4
5281959998_10150865816229999,1302,140,22,2,1,2
5281959998_10150865797049999,2378,213,38,7,1,3
5281959998_10150865795929999,1217,126,30,1,0,2
5281959998_10150865476039999,391,9,50,4,269,593
5281959998_10150865716414999,5564,130,62,503,8,24
5281959998_10150865538829999,147,4,1,3,0,0
5281959998_10150865350314999,417,18,2,0,0,0
5281959998_10150865300584999,350,4,0,33,0,9
5281959998_10150865472834999,122,4,0,6,0,0
5281959998_10150865427934999,331,7,1,0,0,0
5281959998_10150865494334999,586,5,77,11,63,492
5281959998_10150865375169999,285,4,5,10,287,32
5281959998_10150865367369999,371,34,7,1,1,2
5281959998_10150865421504999,164,4,1,2,43,0
5281959998_10150865273154999,1986,275,2,0,403,3
5281959998_10150865382529999,871,71,36,1,6,14
5281959998_10150865379239999,2204,193,95,3,0,0
5281959998_10150865256279999,327,9,2,0,1,0
5281959998_10150865317299999,96,0,0,0,1,0
5281959998_10150865152129999,164,5,6,1,2,1
5281959998_10150865336959999,582,21,18,2,0,1
5281959998_10150865274779999,11451,682,54,21,12,283
5281959998_10150865151869999,206,4,9,4,67,242
5281959998_10150865199409999,170,1,1,5,0,0
5281959998_10150865182804999,132,2,6,20,0,2
5281959998_10150865154019999,198,1,1,0,9,6
5281959998_10150865231869999,1739,117,53,17,6,21
5281959998_10150865227274999,196,0,4,1,1,6
5281959998_10150865207729999,1867,154,6,74,2,3
5281959998_10150865195864999,829,7,29,20,84,88
5281959998_10150865137744999,1313,6,49,16,9,180
5281959998_10150865123384999,90,2,2,5,1,6
5281959998_10150865156484999,123,7,0,0,0,0
5281959998_10150865116624999,10902,395,105,590,23,19
5281959998_10150865128864999,60,0,6,0,2,5
5281959998_10150865076449999,83,1,1,0,10,0
5281959998_10150864904309999,2156,29,75,7,2942,240
5281959998_10150865103639999,38048,1860,190,432,13,75
5281959998_10150864758679999,380,10,15,2,0,0
5281959998_10150864912469999,448,7,37,6,269,334
5281959998_10150864822699999,110,0,3,0,3,1
5281959998_10150864926329999,677,15,41,0,1,1
5281959998_10150864933879999,246,4,2,6,29,47
5281959998_10150864911549999,68,2,0,0,0,0
5281959998_10150864916639999,632,3,78,5,12,31
5281959998_10150864937244999,1801,194,17,394,9,8
5281959998_10150864922344999,298,3,36,278,34,198
5281959998_10150864920969999,200,5,39,1,33,7
5281959998_10150864919889999,1093,61,68,10,2,2
5281959998_10150864697019999,285,11,13,1,1,1
5281959998_10150864914959999,198,2,3,0,293,72
5281959998_10150864901834999,545,25,6,15,0,0
5281959998_10150864889754999,1221,34,17,156,13,70
5281959998_10150864857259999,668,33,0,17,1,0
5281959998_10150864865084999,6038,757,55,250,9,13
5281959998_10150864831084999,139557,21598,352,87,20,31
5281959998_10150864817809999,1320,47,19,352,6,15
5281959998_10150864844339999,221,5,1,3,0,0
5281959998_10150864833799999,1539,75,24,36,7,8
5281959998_10150864825959999,288,4,78,44,1,5
5281959998_10150864817409999,195,2,29,0,67,62
5281959998_10150864562649999,396,8,10,24,4,2
5281959998_10150864769024999,741,31,0,1,0,0
5281959998_10150864442779999,192,7,0,0,0,0
5281959998_10150864692724999,470,49,3,0,0,0
5281959998_10150864672669999,300,2,92,1,64,488
5281959998_10150864539984999,368,40,1,0,0,0
5281959998_10150864623694999,209,1,3,1,39,69
5281959998_10150864532394999,7097,431,30,866,4,6
5281959998_10150864575489999,4078,2867,86,67,51,27
5281959998_10150864509159999,69,1,1,0,45,24
5281959998_10150864551429999,1297,72,14,4,0,0
5281959998_10150864530789999,1329,87,19,51,6,10
5281959998_10150864507839999,338,4,17,18,3,4
5281959998_10150864473999999,554,17,8,0,883,110
5281959998_10150864234539999,3237,253,31,3,0,0
5281959998_10150864245369999,81,2,0,0,0,0
5281959998_10150864470759999,76,2,6,2,3,19
5281959998_10150864170819999,14318,683,85,577,71,60
5281959998_10150864463394999,911,38,6,60,2,10
5281959998_10150864254329999,329,41,0,0,32,0
5281959998_10150864182864999,328,18,1,4,0,0
5281959998_10150864374549999,245,2,6,9,2,1
5281959998_10150864244449999,219,1,4,14,0,0
5281959998_10150864290554999,98,1,1,0,26,2
5281959998_10150864246179999,1340,39,23,438,18,3
5281959998_10150864208099999,323,0,8,2,49,15
5281959998_10150864187629999,797,29,6,180,7,11
5281959998_10150864219599999,6581,562,122,982,6,25
5281959998_10150864195319999,285,6,1,0,0,0
5281959998_10150864209309999,77,2,1,1,1,1
5281959998_10150864202889999,4546,480,9,58,5,15
5281959998_10150864194479999,1775,31,15,347,2,1
5281959998_10150864184564999,152,2,2,28,2,9
5281959998_10150864172979999,492,12,8,4,0,0
5281959998_10150864168644999,240,3,12,15,10,17
5281959998_10150864006909999,485,33,9,28,119,148
5281959998_10150863761729999,341,3,38,5,31,12
5281959998_10150863993849999,908,45,17,0,1,1
5281959998_10150863998599999,583,10,18,0,6,3
5281959998_10150863985214999,3580,532,12,2,1301,2
5281959998_10150862004229999,534,7,12,7,61,4
5281959998_10150863837189999,4120,320,40,6,1,0
5281959998_10150863596319999,82,1,0,0,0,0
5281959998_10150863943724999,464,4,13,0,1,2
5281959998_10150863932084999,168,5,16,2,2,16
5281959998_10150864039094999,834,13,178,19,35,187
5281959998_10150864011699999,93,3,4,0,70,20
5281959998_10150863995629999,1731,18,44,112,100,13
5281959998_10150863835499999,329,11,5,0,0,0
5281959998_10150863963589999,1940,19,120,18,50,939
5281959998_10150863968984999,2354,373,0,45,1,0
5281959998_10150863945909999,378,10,29,6,138,77
5281959998_10150863908914999,2050,11,251,28,1242,1417
5281959998_10150863931669999,727,44,7,7,4,24
5281959998_10150863886349999,970,10,114,1,106,11
5281959998_10150863902989999,111,10,4,3,36,39
5281959998_10150863864199999,1156,15,150,10,18,41
5281959998_10150863790709999,157,3,2,12,0,0
5281959998_10150863851589999,12230,1101,37,99,7,34
5281959998_10150863680764999,169,3,5,39,0,1
5281959998_10150863838829999,835,55,10,7,5,15
5281959998_10150863722474999,692,71,1,0,1,0
5281959998_10150863707989999,38,2,0,0,0,0
5281959998_10150863727884999,265,15,36,13,84,124
5281959998_10150863654074999,75,2,9,2,22,22
5281959998_10150863648534999,736,11,8,104,6,1
5281959998_10150863688069999,27598,289,3638,523,18125,29455
5281959998_10150863710429999,166,8,0,1,0,1
5281959998_10150863696904999,190,0,99,7,10,78
5281959998_10150863670124999,346,13,44,258,17,362
5281959998_10150863677834999,506,18,19,3,1,2
5281959998_10150863607574999,117,0,1,0,0,3
5281959998_10150863593119999,275,9,9,0,0,1
5281959998_10150863622004999,1504,16,104,799,1,9
5281959998_10150863629069999,3390,342,28,5,1,9
5281959998_10150863601549999,597,17,8,143,2,2
5281959998_10150863596384999,488,7,30,2,47,79
5281959998_10150863586544999,2566,195,160,34,13,34
5281959998_10150863548129999,239,0,3,3,31,23
5281959998_10150863480719999,120,3,6,1,0,0
5281959998_10150863404759999,240,4,7,1,4,11
5281959998_10150863463114999,268,12,1,13,2,2
5281959998_10150863363189999,303,1,22,1,358,149
5281959998_10150863449519999,1369,95,5,17,0,5
5281959998_10150863446819999,384,11,5,1,0,0
5281959998_10150863339074999,4192,153,20,10,34,131
5281959998_10150863399954999,444,7,29,6,216,345
5281959998_10150863402119999,5168,232,46,200,19,11
5281959998_10150863397114999,133,6,1,0,0,4
5281959998_10150863373599999,488,7,30,2,47,79
5281959998_10150863367859999,119,2,1,1,1,0
5281959998_10150863352514999,154,3,32,5,29,5
5281959998_10150863317889999,1521,129,37,6,3,3
5281959998_10150862856289999,618,24,28,9,143,107
5281959998_10150863059114999,323,7,20,0,3,1
5281959998_10150862015659999,283,11,1,4,0,0
5281959998_10150862836764999,879,62,11,3,0,3
5281959998_10150863017884999,604,29,4,3,90,3
5281959998_10150863075249999,579,9,109,114,15,33
5281959998_10150863137909999,229,1,38,2,53,5
5281959998_10150863073104999,90289,10591,71,389,28,89
5281959998_10150863147769999,39502,2249,1155,167,21,114
5281959998_10150863125314999,1886,45,363,185,81,1261
5281959998_10150862977839999,2882,346,68,3,3749,2
5281959998_10150863067179999,5220,594,9,55,5,12
5281959998_10150863062204999,705,18,101,448,6,39
5281959998_10150863010389999,422,3,21,2,11,1
5281959998_10150863048324999,1839,44,234,377,68,1374
5281959998_10150863046849999,46,0,0,0,7,0
5281959998_10150863015159999,939,38,24,73,11,24
5281959998_10150862989519999,25341,1432,481,145,7,88
5281959998_10150863002159999,11010,957,53,3,166,1
5281959998_10150862970589999,31878,1292,116,507,42,125
5281959998_10150862848124999,567,20,0,0,0,0
5281959998_10150862940769999,305,4,92,16,133,40
5281959998_10150862843849999,88,2,0,0,4,0
5281959998_10150862901124999,362,17,4,0,15,0
5281959998_10150862887999999,9046,155,2635,3482,295,2587
5281959998_10150862850474999,5877,65,1905,2587,202,1044
5281959998_10150862750479999,2785,424,8,1,1183,3
5281959998_10150862744929999,323,2,21,13,2,3
5281959998_10150862791894999,2573,84,239,183,9,65
5281959998_10150862761679999,41605,3216,102,304,30,130
5281959998_10150862604424999,6464,51,3544,47,272,4
5281959998_10150862663169999,28520,2186,341,12,1,5
5281959998_10150862638964999,341,5,1,2,0,0
5281959998_10150862635394999,51169,4091,802,324,16,201
5281959998_10150862477399999,237,3,3,0,6,28
5281959998_10150862572474999,400,27,45,3,10,1
5281959998_10150862544409999,105,1,0,13,1,1
5281959998_10150862432429999,245,3,1,0,4,9
5281959998_10150862427254999,896,74,10,2,2,1
5281959998_10150862491799999,243,2,20,29,16,282
5281959998_10150862458149999,382,7,3,3,14,9
5281959998_10150862425089999,56127,3710,182,837,51,141
5281959998_10150862393709999,21197,953,66,204,16,67
5281959998_10150862418649999,130,1,0,4,1,1
5281959998_10150862406459999,170,1,62,1,36,5
5281959998_10150862423679999,80,0,0,4,0,0
5281959998_10150862367609999,177,1,0,43,1,10
5281959998_10150862402309999,300,2,5,4,2,2
5281959998_10150862393994999,249,11,2,4,0,0
5281959998_10150862396679999,134,2,5,1,0,1
5281959998_10150862376114999,121,0,8,1,17,1
5281959998_10150862357324999,417,12,95,151,20,313
5281959998_10150862171859999,162,2,3,2,0,0
5281959998_10150862174409999,184,3,17,0,1,0
5281959998_10150862031959999,821,38,11,9,0,5
5281959998_10150862172679999,7046,927,12,6,134,4
5281959998_10150862256559999,195,3,17,4,48,184
5281959998_10150862266259999,4069,279,57,59,223,91
5281959998_10150862251504999,10580,89,495,1551,107,2710
5281959998_10150862188739999,610,18,6,0,5,1
5281959998_10150861934434999,1366,149,5,0,256,2
5281959998_10150862210009999,8634,51,428,1542,107,2952
5281959998_10150862110359999,716,36,8,7,7,19
5281959998_10150862171034999,3582,253,12,40,2,10
5281959998_10150861993454999,263,14,12,1,0,0
5281959998_10150862071719999,7126,205,1653,24,1,8
5281959998_10150862055194999,1145,97,4,0,282,2
5281959998_10150862024474999,1358,43,25,42,3,3
5281959998_10150862029304999,12822,1409,357,10,16,2
5281959998_10150862045754999,5064,641,165,11,7,8
5281959998_10150862025299999,5414,496,7,9,57,6
5281959998_10150862016649999,544,38,7,88,1,13
5281959998_10150861971264999,3103,348,12,3,401,3
5281959998_10150861974109999,5292,400,324,3,3,0
5281959998_10150861945729999,345,14,2,2,6,4
5281959998_10150861927159999,7035,569,35,187,4,18
5281959998_10150861963234999,684,15,72,17,27,660
5281959998_10150861918264999,165,2,9,2,8,6
5281959998_10150861879044999,236,2,10,0,14,36
5281959998_10150861842324999,460,31,0,0,0,0
5281959998_10150861894939999,2865,344,4,36,2,6
5281959998_10150861614394999,638,12,12,3,18,58
5281959998_10150861794514999,69997,9282,96,230,4,8
5281959998_10150861817209999,667,31,4,0,0,0
5281959998_10150861761194999,2648,249,15,43,2,21
5281959998_10150861782284999,2210,135,63,71,12,35
5281959998_10150861583394999,312,4,9,9,2,10
5281959998_10150861729794999,13718,1678,27,91,16,197
5281959998_10150861719704999,18432,794,115,395,38,103
5281959998_10150861715464999,15895,795,41,86,12,36
5281959998_10150861470664999,7692,167,39,49,14,744
5281959998_10150861580154999,4930,34,793,88,710,339
5281959998_10150861573829999,300,4,3,2,71,47
5281959998_10150861489539999,955,10,314,26,19,397
5281959998_10150861557359999,4532,367,47,8,1,2
5281959998_10150861573744999,79,1,0,0,0,0
5281959998_10150861553464999,129,0,5,4,1,2
5281959998_10150861528119999,540,9,12,0,376,9
5281959998_10150861480449999,4554,383,8,103,0,4
5281959998_10150861465864999,386,7,3,15,2,12
5281959998_10150859667474999,460,25,4,15,1,1
5281959998_10150859659434999,863,42,10,2,0,1
5281959998_10150861032694999,305,13,0,0,0,0
5281959998_10150861139999999,828,92,1,14,2,27
5281959998_10150861028169999,253,10,3,10,0,2
5281959998_10150861224739999,393,41,1,0,4,0
5281959998_10150859715669999,91,4,3,0,2,1
5281959998_10150861219804999,1292,48,18,417,2,16
5281959998_10150861228139999,419,3,50,3,0,0
5281959998_10150861188804999,10274,80,2180,5005,313,585
5281959998_10150861048739999,2496,144,16,1,0,0
5281959998_10150861170539999,4787,368,20,103,1,3
5281959998_10150861074744999,326,3,11,2,31,2
5281959998_10150861073089999,14930,827,67,179,2,5
5281959998_10150860999694999,538,3,19,5,67,463
5281959998_10150861081709999,10466,312,119,875,170,116
5281959998_10150859730169999,211,9,3,0,0,0
5281959998_10150861079004999,3961,384,0,147,0,1
5281959998_10150861072389999,1736,112,122,1,5,1
5281959998_10150859736434999,437,21,1,0,0,0
5281959998_10150861042339999,549,33,21,0,0,1
5281959998_10150861017089999,2259,34,473,3,2,6
5281959998_10150861009914999,6615,379,53,37,535,284
5281959998_10150860994274999,1151,25,122,12,787,10
5281959998_10150860985144999,331,1,227,2,417,33
5281959998_10150859733499999,322,11,0,0,0,0
5281959998_10150860477679999,1627,393,11,2,74,0
5281959998_10150860446394999,185,2,43,0,10,19
5281959998_10150859637154999,261,4,7,14,0,1
5281959998_10150860530254999,363,4,26,8,11,105
5281959998_10150860467019999,3310,465,23,1,8,1
5281959998_10150860534479999,677,12,71,11,411,635
5281959998_10150860493894999,343,5,17,36,2,13
5281959998_10150860449839999,395,7,9,1,622,103
5281959998_10150860287989999,2248,125,38,3,2,0
5281959998_10150860439139999,375,14,3,5,2,11
5281959998_10150860506589999,103,0,1,7,1,2
5281959998_10150859730929999,514,30,3,0,1,2
5281959998_10150860525369999,2483,58,169,312,138,3512
5281959998_10150860504724999,1763,91,4,48,0,3
5281959998_10150858806139999,91,1,3,12,0,0
5281959998_10150860480804999,806,25,31,150,11,22
5281959998_10150860440859999,230,2,9,0,46,1
5281959998_10150860434264999,8595,801,8,29,1,63
5281959998_10150860262504999,2155,22,27,112,195,36
5281959998_10150860339654999,407,13,8,14,0,0
5281959998_10150860350799999,197,9,46,2,450,1
5281959998_10150860353374999,362,6,33,20,2,5
5281959998_10150860338819999,91,1,12,5,1,0
5281959998_10150859582569999,576,31,88,3,4,0
5281959998_10150860284874999,2355,97,34,2,0,1
5281959998_10150860277004999,1437,40,414,131,102,2335
